t,S,I
22.82483878930367,48219,1956
22.829920241232237,48218,1957
22.83007807272582,48217,1958
22.83472370922022,48216,1959
22.835835647191047,48215,1960
22.839918408568746,48214,1961
22.845108277722694,48213,1962
22.846325086140492,48214,1961
22.846827257705485,48213,1962
22.84760049194181,48212,1963
22.849343290986464,48211,1964
22.85961167480386,48210,1965
22.861938275474905,48209,1966
22.862495383288685,48208,1967
22.86513811324233,48209,1966
22.867255949440157,48208,1967
22.86869632177446,48207,1968
22.8697772732484,48206,1969
22.87200377295478,48205,1970
22.874310742210007,48204,1971
22.881781701463943,48203,1972
22.886788310102183,48202,1973
22.88957755908473,48201,1974
22.892389261530646,48200,1975
22.89341524623738,48199,1976
22.897949678449795,48198,1977
22.898720428334386,48197,1978
22.8989699258622,48196,1979
22.899830868305212,48195,1980
22.901564812154465,48194,1981
22.906483758925962,48193,1982
22.911067622886012,48192,1983
22.913142718133766,48191,1984
22.913320577002963,48190,1985
22.913431011231037,48189,1986
22.915753478314926,48188,1987
22.91634661884632,48187,1988
22.919664504579934,48186,1989
22.921989761918706,48185,1990
22.923872059022045,48184,1991
22.92648697988788,48183,1992
22.926537201273977,48182,1993
22.93039579914765,48181,1994
22.930640052698102,48180,1995
22.931682848329515,48179,1996
22.93451548456306,48178,1997
22.935410676105676,48177,1998
22.937128351568827,48176,1999
22.93813783612871,48175,2000
22.938555318335112,48174,2001
22.943602446645293,48173,2002
22.943692739238337,48172,2003
22.94547576486075,48171,2004
22.946911549082365,48170,2005
22.948230908793484,48169,2006
22.952799721087253,48168,2007
22.958130240552965,48167,2008
22.95818100620876,48166,2009
22.958386747889623,48165,2010
22.965164874535304,48164,2011
22.965915739567997,48163,2012
22.96752811165897,48162,2013
22.967581487480594,48161,2014
22.96841577226354,48160,2015
22.96900022033431,48159,2016
22.96938711871549,48158,2017
22.978215524533496,48157,2018
22.978928995128044,48156,2019
22.980789781901308,48155,2020
22.98224428780835,48154,2021
22.98315861460217,48153,2022
22.984894109753654,48152,2023
22.9869682503988,48151,2024
22.989147912862524,48150,2025
22.990328493992678,48149,2026
22.990414311227195,48148,2027
22.991985384348745,48147,2028
22.99435784033564,48146,2029
22.99574087387956,48145,2030
22.998789012282117,48144,2031
22.998999099617304,48143,2032
22.99997261600695,48142,2033
23.00101022334728,48141,2034
23.002236590257024,48140,2035
23.00440955640588,48139,2036
23.005247385242313,48138,2037
23.006449217512387,48137,2038
23.008988819888607,48136,2039
23.00951194325668,48135,2040
23.010812203501136,48134,2041
23.01697475629929,48133,2042
23.035188396743,48132,2043
23.03609263769829,48131,2044
23.036909616661674,48130,2045
23.04229636614187,48129,2046
23.04513772573349,48128,2047
23.045898515162893,48127,2048
23.050113525894204,48126,2049
23.050658819104385,48125,2050
23.054262073557126,48124,2051
23.05436748661028,48123,2052
23.058207415662945,48122,2053
23.063700895284306,48121,2054
23.064090000134296,48120,2055
23.069184117132387,48119,2056
23.070292308336874,48118,2057
23.074699280543456,48117,2058
23.077039886761952,48116,2059
23.077829115837535,48115,2060
23.08160479451444,48114,2061
23.090064105682583,48113,2062
23.09473344811807,48112,2063
23.097883696828536,48111,2064
23.105201008930923,48110,2065
23.11088466607992,48109,2066
23.117615979962654,48108,2067
23.11894066474986,48107,2068
23.118967810160726,48106,2069
23.122226082268845,48105,2070
23.123684641189925,48104,2071
23.125233000996857,48103,2072
23.129121577070457,48102,2073
23.135510672325154,48101,2074
23.137966979180707,48100,2075
23.138974578884486,48099,2076
23.146812535884116,48098,2077
23.150103521026683,48097,2078
23.15108929340741,48096,2079
23.151301012406524,48095,2080
23.157968061897428,48094,2081
23.158048681672966,48093,2082
23.16150384940442,48092,2083
23.162219428564686,48091,2084
23.16727711486875,48090,2085
23.170004056980375,48089,2086
23.172426477532014,48088,2087
23.173392126858023,48087,2088
23.174734586417063,48086,2089
23.182525861289076,48085,2090
23.183736822714668,48084,2091
23.184058607196807,48083,2092
23.189114392223583,48082,2093
23.191077977819933,48081,2094
23.19288222898023,48080,2095
23.19344569760883,48079,2096
23.194134361397705,48078,2097
23.194971523485904,48079,2096
23.19609731618366,48078,2097
23.197024116552708,48077,2098
23.202946950473404,48076,2099
23.20296201943107,48075,2100
23.203349084102285,48074,2101
23.203701352490473,48073,2102
23.204836958358126,48072,2103
23.209412330907455,48071,2104
23.209445889106924,48070,2105
23.210244324256635,48069,2106
23.212495157301994,48068,2107
23.220942760883094,48067,2108
23.221303571502446,48066,2109
23.22381208555828,48065,2110
23.228156751891852,48064,2111
23.233112290126023,48063,2112
23.23335266078498,48062,2113
23.236356651354328,48061,2114
23.238000977889527,48060,2115
23.238812654556554,48059,2116
23.240639395067483,48058,2117
23.242246630864187,48057,2118
23.243965494673514,48056,2119
23.24567374234237,48055,2120
23.247347866318183,48054,2121
23.24845003124644,48053,2122
23.249090826816467,48052,2123
23.25356353573451,48051,2124
23.25529203992907,48050,2125
23.257632366625288,48049,2126
23.26186700602625,48048,2127
23.2639376235618,48047,2128
23.264356292638222,48046,2129
23.264517337503875,48045,2130
23.26813518686858,48044,2131
23.27028776602999,48043,2132
23.270542877861676,48042,2133
23.272243332812124,48041,2134
23.27295782998935,48040,2135
23.277034542097866,48039,2136
23.277722643981072,48038,2137
23.27846129930403,48037,2138
23.283481788404337,48036,2139
23.286584754221597,48037,2138
23.288584665718272,48036,2139
23.29512571755115,48035,2140
23.29769356125082,48034,2141
23.299688468744552,48033,2142
23.305962831779336,48034,2141
23.312645765486366,48033,2142
23.31411407343112,48032,2143
23.315873548804515,48031,2144
23.317787890100043,48030,2145
23.31851338962108,48029,2146
23.321154337910894,48028,2147
23.321911491622753,48027,2148
23.32201603336635,48028,2147
23.32518330861321,48027,2148
23.325798954171795,48026,2149
23.331535966341274,48025,2150
23.333554815873107,48024,2151
23.33627079373757,48023,2152
23.337147562572422,48022,2153
23.338021460273325,48021,2154
23.339039225700787,48020,2155
23.339085217053206,48019,2156
23.341009513325314,48018,2157
23.34173649491971,48017,2158
23.34626247659106,48016,2159
23.34793681443091,48015,2160
23.348342003851343,48014,2161
23.348487372552054,48013,2162
23.349886109908002,48012,2163
23.363291921292504,48011,2164
23.365454520231076,48010,2165
23.36548695921788,48009,2166
23.365932367656754,48008,2167
23.367447360925272,48007,2168
23.367891639323357,48006,2169
23.368982779539007,48005,2170
23.37021403926667,48004,2171
23.37088753910141,48003,2172
23.37266753182124,48002,2173
23.373476740298095,48001,2174
23.37530386645044,48000,2175
23.37641027997299,47999,2176
23.378018980505004,47998,2177
23.380175665553082,47997,2178
23.38029427022294,47996,2179
23.3808540596258,47995,2180
23.38319455688417,47994,2181
23.383909407580443,47993,2182
23.385010468812272,47992,2183
23.38506622229924,47991,2184
23.386337030362686,47990,2185
23.38701754955404,47989,2186
23.387372326252706,47988,2187
23.388272302488105,47989,2186
23.388501994488244,47988,2187
23.389194589529534,47987,2188
23.38937835675612,47986,2189
23.39399719460658,47985,2190
23.39496788258067,47984,2191
23.394972103514927,47983,2192
23.395206438409808,47982,2193
23.395638795790603,47981,2194
23.397583221878893,47980,2195
23.398375587894137,47979,2196
23.398520101012885,47978,2197
23.402049312818875,47977,2198
23.408630041985234,47976,2199
23.409697186561996,47975,2200
23.412208662267346,47974,2201
23.4137723336791,47973,2202
23.415650012648513,47972,2203
23.415790793981703,47971,2204
23.41820551901447,47970,2205
23.419500385866893,47969,2206
23.421556675560165,47970,2205
23.421920520146468,47969,2206
23.422267195009855,47968,2207
23.424967305646927,47967,2208
23.425404239068307,47966,2209
23.425501048532645,47965,2210
23.42885402829814,47964,2211
23.431658887857424,47963,2212
23.43279161357536,47962,2213
23.432815895151723,47961,2214
23.435314025887365,47960,2215
23.43561310530477,47959,2216
23.43773977403676,47958,2217
23.43800803849255,47957,2218
23.438275897203365,47956,2219
23.438781094112187,47955,2220
23.438974922439687,47954,2221
23.43959914739142,47953,2222
23.441453606363837,47952,2223
23.441820948288953,47951,2224
23.442902610399553,47950,2225
23.443046821345018,47949,2226
23.44419745252957,47948,2227
23.444353166804216,47947,2228
23.446657704549153,47946,2229
23.447460080253805,47945,2230
23.44777438240067,47944,2231
23.449881861138596,47943,2232
23.450685902125084,47942,2233
23.452517812580556,47941,2234
23.456387461928422,47940,2235
23.456776337639635,47939,2236
23.457022813144217,47938,2237
23.457239670385434,47937,2238
23.460579989514788,47936,2239
23.461455873507052,47935,2240
23.461481542065787,47934,2241
23.462562353253066,47933,2242
23.465020228962416,47932,2243
23.466661876879243,47931,2244
23.468167156641712,47930,2245
23.46889056592175,47929,2246
23.46969448013195,47928,2247
23.47023460128458,47927,2248
23.470384751674395,47926,2249
23.471473279683288,47925,2250
23.47157483494817,47924,2251
23.473494268019348,47923,2252
23.473773162586387,47922,2253
23.47410100863744,47921,2254
23.47638502139331,47920,2255
23.479271516035134,47919,2256
23.4800328322901,47920,2255
23.48025437575002,47919,2256
23.480851266552346,47918,2257
23.481807832511034,47917,2258
23.482948968687133,47916,2259
23.483063320777326,47915,2260
23.483486080464512,47916,2259
23.484539843599606,47917,2258
23.48603933061849,47916,2259
23.49040493852995,47915,2260
23.490794588444448,47914,2261
23.49203241769355,47913,2262
23.492357785555626,47912,2263
23.492583402560623,47911,2264
23.49386006112046,47910,2265
23.494098339799923,47909,2266
23.494103955828976,47908,2267
23.494793914426566,47907,2268
23.497181766300972,47906,2269
23.498330260652253,47905,2270
23.499134125471475,47904,2271
23.50064585919014,47903,2272
23.500976257105663,47902,2273
23.502730378217834,47901,2274
23.50520568647611,47900,2275
23.506477243415187,47899,2276
23.507431874341556,47898,2277
23.508726674816444,47897,2278
23.508950810626764,47896,2279
23.508998248420347,47895,2280
23.510332500257498,47894,2281
23.51035887847428,47893,2282
23.510647255430932,47892,2283
23.510932595168978,47891,2284
23.5113913905633,47890,2285
23.511782885972092,47889,2286
23.51247430378907,47888,2287
23.513320622299208,47887,2288
23.513386321185088,47886,2289
23.51441761156317,47885,2290
23.515027241197895,47884,2291
23.51597100586566,47883,2292
23.516475837506864,47882,2293
23.518147530991143,47881,2294
23.521074456767558,47880,2295
23.522603746788548,47879,2296
23.52372912656581,47878,2297
23.52398802445353,47877,2298
23.52609820632021,47876,2299
23.526535040766575,47875,2300
23.529050751291567,47874,2301
23.52962116583203,47873,2302
23.532468853950185,47872,2303
23.53767267981508,47871,2304
23.54208978691739,47870,2305
23.54437087025876,47869,2306
23.54584377929517,47868,2307
23.546878302153846,47867,2308
23.547079959125835,47866,2309
23.547530248460312,47865,2310
23.548531075416697,47864,2311
23.54940027953782,47865,2310
23.55042548461628,47864,2311
23.55042872228306,47863,2312
23.550485649475227,47862,2313
23.552126751258417,47861,2314
23.554050286385234,47860,2315
23.55451626183183,47859,2316
23.554752272505677,47858,2317
23.554935459941476,47857,2318
23.555104430921556,47856,2319
23.55623908262872,47855,2320
23.556602395763697,47854,2321
23.55749806446968,47853,2322
23.55984283633106,47852,2323
23.560346688454505,47851,2324
23.563381704611512,47852,2323
23.563415509200723,47851,2324
23.563598666126154,47850,2325
23.564550364472193,47849,2326
23.56535376199104,47848,2327
23.565701810469843,47847,2328
23.565770549916135,47846,2329
23.56600356979501,47845,2330
23.56649565478996,47844,2331
23.566926169862395,47843,2332
23.567705793331577,47842,2333
23.567947783634015,47841,2334
23.569284844898192,47840,2335
23.569469074371906,47839,2336
23.569559085416355,47838,2337
23.569925872677775,47837,2338
23.571162488860395,47836,2339
23.572522466887786,47835,2340
23.57290855101731,47834,2341
23.573446861286868,47833,2342
23.574724543467948,47832,2343
23.575328425161345,47831,2344
23.575471318328407,47830,2345
23.57570427134919,47829,2346
23.57586950887051,47828,2347
23.576042638250854,47827,2348
23.57691644354443,47826,2349
23.578038256299205,47825,2350
23.578317117507762,47824,2351
23.579162688436618,47823,2352
23.579317400653505,47822,2353
23.579567257756462,47821,2354
23.580047143996385,47820,2355
23.58024047133729,47819,2356
23.582833432156352,47818,2357
23.584135292743046,47817,2358
23.584245032253143,47816,2359
23.584294211294083,47815,2360
23.585005850322823,47814,2361
23.585433141635537,47813,2362
23.586047520985783,47812,2363
23.587723086326395,47811,2364
23.588167158474423,47810,2365
23.588720556791387,47809,2366
23.589985810133623,47808,2367
23.590979542332242,47807,2368
23.59241672243285,47806,2369
23.593054532304013,47805,2370
23.596109230100467,47804,2371
23.596245878889725,47803,2372
23.598392353111034,47802,2373
23.598558930038138,47801,2374
23.598717222583883,47800,2375
23.59966320347974,47799,2376
23.601676372953964,47798,2377
23.601818898739857,47797,2378
23.603068233084926,47796,2379
23.60380452881065,47795,2380
23.60388002374605,47794,2381
23.605039623040714,47793,2382
23.60537281789046,47792,2383
23.605814762192658,47791,2384
23.60626218207135,47790,2385
23.60868846873243,47789,2386
23.60870839487566,47788,2387
23.610301150632782,47789,2386
23.61082545880217,47788,2387
23.612174961253757,47787,2388
23.61309419463312,47786,2389
23.613788974872136,47785,2390
23.613994973816528,47784,2391
23.61404836459118,47783,2392
23.614143123064512,47782,2393
23.615228513158474,47781,2394
23.616274755182292,47780,2395
23.617185102245102,47779,2396
23.617261978025155,47778,2397
23.617542490574994,47777,2398
23.617931410953556,47776,2399
23.61855468637625,47775,2400
23.619265498727327,47774,2401
23.62017867174302,47773,2402
23.622122689486382,47772,2403
23.62228270270914,47771,2404
23.622768639851927,47770,2405
23.62328469161148,47769,2406
23.623793089905746,47768,2407
23.6240266101312,47767,2408
23.624507911352197,47766,2409
23.62502809935451,47765,2410
23.626655574894514,47764,2411
23.626727424659386,47763,2412
23.630102062043296,47762,2413
23.630275979485916,47761,2414
23.631867603560558,47760,2415
23.632553624879755,47759,2416
23.634273319984935,47758,2417
23.63529699986193,47757,2418
23.63575485965422,47756,2419
23.635756134793642,47755,2420
23.63588372475311,47754,2421
23.636524659498075,47753,2422
23.63669759052792,47752,2423
23.63835549018257,47751,2424
23.63845687932519,47750,2425
23.638579983022233,47749,2426
23.638882128999303,47748,2427
23.639018632926216,47747,2428
23.63989183735227,47746,2429
23.64012622524651,47745,2430
23.643485558077124,47744,2431
23.643632334133283,47743,2432
23.64405394045474,47742,2433
23.64412417815447,47741,2434
23.644956150600844,47740,2435
23.64508721333351,47739,2436
23.645693567511856,47738,2437
23.646490377873402,47737,2438
23.64732148134256,47736,2439
23.648119406222015,47735,2440
23.64914776884323,47734,2441
23.65073342823322,47733,2442
23.65121229026431,47732,2443
23.651243087479404,47731,2444
23.653773059397487,47730,2445
23.65455359422968,47729,2446
23.655358432005354,47728,2447
23.655425565134884,47727,2448
23.655941592066306,47726,2449
23.658299665739495,47725,2450
23.660230330059086,47724,2451
23.661060546795635,47723,2452
23.662198111879754,47722,2453
23.662612250480134,47721,2454
23.663639916871468,47720,2455
23.664245343229435,47719,2456
23.66456544762302,47718,2457
23.664631751262263,47717,2458
23.66800474034489,47716,2459
23.66902281788507,47715,2460
23.66938559196097,47714,2461
23.670409762721455,47713,2462
23.670816403727162,47712,2463
23.67097480865991,47711,2464
23.67099515341491,47710,2465
23.67104407683396,47709,2466
23.672237611416186,47708,2467
23.672706444065174,47707,2468
23.67323734714938,47706,2469
23.67466159556418,47705,2470
23.67646158462281,47704,2471
23.67691786697354,47703,2472
23.678225833918738,47702,2473
23.678429403802397,47701,2474
23.678612353673696,47700,2475
23.678783800361956,47699,2476
23.678887205192993,47698,2477
23.67894229299295,47697,2478
23.679739690103226,47696,2479
23.680719782889973,47695,2480
23.68090957518469,47694,2481
23.682222164351703,47693,2482
23.68269663036727,47692,2483
23.68317057723855,47691,2484
23.685465897355535,47690,2485
23.68644801102933,47689,2486
23.687105507087015,47688,2487
23.68712652567955,47687,2488
23.687237653039904,47686,2489
23.687956689767102,47685,2490
23.688163640211965,47684,2491
23.68880864005047,47683,2492
23.69005411945463,47682,2493
23.691041424427773,47681,2494
23.691829587185804,47680,2495
23.691990194116684,47679,2496
23.69600460948554,47678,2497
23.6975205208993,47677,2498
23.698433808378923,47676,2499
23.700631277830315,47675,2500
23.70358366813502,47674,2501
23.705168312946352,47673,2502
23.706530020270915,47672,2503
23.7066364871152,47671,2504
23.706701019400104,47670,2505
23.70699533950681,47669,2506
23.707818698817746,47668,2507
23.710154976987454,47667,2508
23.710912327160482,47666,2509
23.711654222503537,47665,2510
23.713363987416184,47664,2511
23.71386524806554,47663,2512
23.71493851852364,47662,2513
23.715185674605976,47661,2514
23.71524047524843,47660,2515
23.717042340345493,47659,2516
23.717736718150753,47658,2517
23.71861597062982,47659,2516
23.718630078988365,47658,2517
23.719269621298587,47657,2518
23.719957554729934,47656,2519
23.72072858766189,47655,2520
23.72236646036725,47654,2521
23.723416411628495,47653,2522
23.724122490103063,47652,2523
23.72669331367263,47651,2524
23.731107662448025,47650,2525
23.731938579194505,47649,2526
23.733269073639946,47648,2527
23.73343396152014,47647,2528
23.733873573286893,47646,2529
23.734472462543295,47645,2530
23.737312327491615,47644,2531
23.73759567087546,47643,2532
23.73807855300127,47642,2533
23.742883863905885,47641,2534
23.742924523692793,47640,2535
23.743105582061375,47639,2536
23.745443571608657,47638,2537
23.747202797884828,47637,2538
23.74957910561191,47636,2539
23.750328229692904,47635,2540
23.751160835416123,47634,2541
23.751641137710944,47633,2542
23.751933912018515,47632,2543
23.752285926312695,47631,2544
23.755064642259846,47630,2545
23.75665560077846,47629,2546
23.756717035111162,47630,2545
23.757123292511377,47629,2546
23.75740304643168,47628,2547
23.75922754753224,47627,2548
23.759786033402406,47626,2549
23.761198395797045,47625,2550
23.762294338148838,47624,2551
23.76361835092934,47623,2552
23.763785525839523,47622,2553
23.7657815344695,47621,2554
23.767359604671288,47620,2555
23.768559476621217,47619,2556
23.76932606192314,47618,2557
23.76980358968803,47617,2558
23.77049065302714,47616,2559
23.770626551286526,47615,2560
23.770976411550535,47614,2561
23.772713858271157,47613,2562
23.773721390215776,47612,2563
23.774265336539717,47611,2564
23.774881892263895,47610,2565
23.775685536139505,47609,2566
23.77711184051133,47608,2567
23.777168906370306,47607,2568
23.781220453403662,47606,2569
23.782108951657698,47605,2570
23.782411670533914,47606,2569
23.783446656536928,47605,2570
23.78436709589498,47604,2571
23.78656254506284,47603,2572
23.789910034891783,47602,2573
23.79106148828182,47601,2574
23.793294077789426,47600,2575
23.793727845187032,47599,2576
23.793765688656826,47598,2577
23.793964398887898,47597,2578
23.794086120211976,47596,2579
23.79512776844137,47595,2580
23.795948381720425,47594,2581
23.795981468606854,47593,2582
23.796555613115558,47592,2583
23.79854209563575,47591,2584
23.803851558104462,47590,2585
23.805217071944547,47589,2586
23.807880787104185,47590,2585
23.808532845939755,47589,2586
23.808854420155836,47588,2587
23.810638592643866,47587,2588
23.81354920078861,47586,2589
23.814228944109434,47585,2590
23.814416332935988,47584,2591
23.815167723403302,47583,2592
23.81585492908181,47582,2593
23.818101865485964,47581,2594
23.818986244651835,47580,2595
23.819637168063526,47579,2596
23.820299354326863,47578,2597
23.82135668446552,47577,2598
23.822544203765084,47576,2599
23.823479765186885,47575,2600
23.824578540827197,47576,2599
23.825137509231514,47575,2600
23.82796601799606,47574,2601
23.827994066545845,47573,2602
23.829185665261186,47572,2603
23.829470589001396,47571,2604
23.82981584711192,47570,2605
23.831069279319326,47569,2606
23.832849563124604,47568,2607
23.835622247318902,47567,2608
23.83628960539677,47566,2609
23.836730652192017,47565,2610
23.839165779219325,47564,2611
23.8393995232803,47563,2612
23.83971989603599,47562,2613
23.840801198500714,47561,2614
23.841573249568842,47560,2615
23.843875201444202,47559,2616
23.84481478377702,47558,2617
23.845804943600143,47557,2618
23.845826282936475,47556,2619
23.84880905512146,47555,2620
23.85069589013399,47554,2621
23.85546768458651,47553,2622
23.85576161734673,47552,2623
23.85719606722423,47551,2624
23.85801421664427,47550,2625
23.859019804222466,47549,2626
23.85979934466682,47550,2625
23.863180027915217,47549,2626
23.863690714057636,47548,2627
23.864053799510064,47547,2628
23.864812987079183,47546,2629
23.86679819426848,47545,2630
23.867745327785947,47544,2631
23.86867920843978,47543,2632
23.868716037564138,47542,2633
23.868828419750262,47541,2634
23.870565808064292,47540,2635
23.87074455282727,47539,2636
23.87090545713128,47538,2637
23.873160591512118,47537,2638
23.874047756651418,47536,2639
23.87410279072148,47535,2640
23.878854191355842,47534,2641
23.88039501156246,47533,2642
23.88268826574907,47532,2643
23.88433577180648,47531,2644
23.884456706094987,47530,2645
23.886757637203274,47529,2646
23.887833275366454,47528,2647
23.889747125880223,47527,2648
23.89118166040191,47526,2649
23.892221830029747,47525,2650
23.892272680052265,47524,2651
23.89335371220002,47523,2652
23.89647322426069,47522,2653
23.89859868104428,47521,2654
23.901204238342398,47520,2655
23.90121229447601,47519,2656
23.901523671102613,47518,2657
23.901555294310867,47517,2658
23.901664268364463,47516,2659
23.90302484195215,47515,2660
23.90338389149711,47514,2661
23.905768392115885,47513,2662
23.907808380389405,47514,2661
23.90966885658988,47513,2662
23.912709379085637,47512,2663
23.913649618592668,47513,2662
23.913723181860576,47512,2663
23.91725727027047,47511,2664
23.91827671210989,47510,2665
23.91880677208661,47509,2666
23.919986381372162,47508,2667
23.921519463892697,47507,2668
23.921549431318812,47506,2669
23.922082338993025,47505,2670
23.922396716174145,47504,2671
23.92538987405992,47503,2672
23.928023125407254,47502,2673
23.930894789176524,47501,2674
23.933889992229112,47500,2675
23.935430425655753,47499,2676
23.935921803680383,47498,2677
23.93856066010851,47497,2678
23.940121635732176,47496,2679
23.940225168943563,47495,2680
23.947462363527073,47494,2681
23.949665828490886,47493,2682
23.951900060446967,47492,2683
23.952130316335907,47491,2684
23.954825267069594,47490,2685
23.95935279867359,47489,2686
23.96030546864455,47488,2687
23.96056027907115,47489,2686
23.96199890085198,47488,2687
23.96557688323589,47487,2688
23.96607388044254,47486,2689
23.966169031653127,47485,2690
23.968608907168647,47484,2691
23.969778643271763,47483,2692
23.97098274481929,47482,2693
23.971106890655424,47481,2694
23.97163364152437,47480,2695
23.972424813416435,47479,2696
23.974003542057815,47478,2697
23.9743828012068,47477,2698
23.9769257436754,47476,2699
23.977072396414542,47475,2700
23.977223152697743,47474,2701
23.97728805257907,47473,2702
23.979054308513486,47472,2703
23.98157851516182,47471,2704
23.981940116135274,47470,2705
23.983461791023693,47469,2706
23.98640233890202,47468,2707
23.989493730167496,47467,2708
23.990631454954542,47466,2709
23.992108056618196,47465,2710
23.99212018439262,47464,2711
23.993447021849963,47463,2712
23.993477971067673,47462,2713
23.994473969651864,47461,2714
24.000248502554832,47460,2715
24.000542065153997,47459,2716
24.005413765364402,47458,2717
24.0059598444249,47457,2718
24.00611888178656,47456,2719
24.012356013312857,47455,2720
24.013155466564346,47454,2721
24.01640941017689,47453,2722
24.01763613697557,47452,2723
24.018772013710226,47451,2724
24.021748303226858,47452,2723
24.021856339236848,47451,2724
24.027901273486663,47450,2725
24.028817717598876,47449,2726
24.032939735750592,47448,2727
24.036874753313256,47447,2728
24.037394284497044,47448,2727
24.040328273966026,47447,2728
24.040995463907525,47446,2729
24.041642577885007,47445,2730
24.045469145599636,47444,2731
24.047167132036723,47443,2732
24.048172358969044,47442,2733
24.048283973520043,47441,2734
24.048454356054904,47440,2735
24.048894429618237,47439,2736
24.050153346170926,47440,2735
24.05036786903894,47439,2736
24.05046473255854,47438,2737
24.052915759672434,47437,2738
24.053299443760853,47436,2739
24.05372468298236,47435,2740
24.059021364462165,47434,2741
24.059339837290608,47433,2742
24.062831653670607,47432,2743
24.063328654539706,47431,2744
24.067924079456194,47430,2745
24.069101928710797,47431,2744
24.070382921135103,47430,2745
24.07539953214937,47429,2746
24.07806904298552,47428,2747
24.08125721424371,47427,2748
24.082350606467546,47426,2749
24.084383065059704,47425,2750
24.084793895507165,47424,2751
24.08519661177092,47423,2752
24.086252255210372,47422,2753
24.092281555466116,47421,2754
24.09328328770788,47420,2755
24.093513601835944,47419,2756
24.09495316096011,47420,2755
24.098263190021243,47421,2754
24.098278479037127,47420,2755
24.09842458334102,47419,2756
24.09888324367259,47418,2757
24.09898881012175,47417,2758
24.099486273052136,47416,2759
24.10107991460179,47415,2760
24.102885870079362,47414,2761
24.103090756166,47413,2762
24.10471104581368,47412,2763
24.105384410586844,47411,2764
24.10985218919382,47410,2765
24.110533648379967,47409,2766
24.11091526019273,47408,2767
24.111771240986826,47407,2768
24.1154428071717,47406,2769
24.116425813701404,47405,2770
24.11871197520356,47404,2771
24.119903988450528,47403,2772
24.120582856464157,47402,2773
24.126596366744472,47401,2774
24.127348039474587,47400,2775
24.12835943397956,47399,2776
24.129404624113477,47398,2777
24.129972245987837,47397,2778
24.130003659310194,47396,2779
24.130658735891753,47395,2780
24.132335653985223,47394,2781
24.133003118358527,47393,2782
24.134631925033457,47392,2783
24.136296725573295,47391,2784
24.137775295916363,47390,2785
24.13800099084977,47389,2786
24.138098997208466,47388,2787
24.139037678876655,47387,2788
24.140805957514043,47386,2789
24.141944402711534,47385,2790
24.145464933908993,47384,2791
24.146682851599692,47383,2792
24.151639583387766,47382,2793
24.15305327793085,47381,2794
24.157156755594855,47380,2795
24.15728353463152,47379,2796
24.163448722226416,47378,2797
24.163805048518636,47377,2798
24.16459421787888,47376,2799
24.16703599554931,47375,2800
24.167327888495706,47374,2801
24.167849744061474,47373,2802
24.16971547299802,47372,2803
24.171065521919715,47371,2804
24.171870571493216,47370,2805
24.172651929373426,47369,2806
24.178588756718177,47368,2807
24.178743349319213,47367,2808
24.179241863391425,47368,2807
24.179301462611253,47367,2808
24.181152127587275,47366,2809
24.182620501706594,47365,2810
24.183823302680526,47364,2811
24.18510640505253,47363,2812
24.185754975829653,47362,2813
24.186191357398283,47361,2814
24.18620489004989,47360,2815
24.1865444620938,47359,2816
24.187642469956888,47358,2817
24.188683154951825,47359,2816
24.191724622427397,47358,2817
24.195640167066255,47357,2818
24.209519673247012,47356,2819
24.210365874729646,47355,2820
24.214122527482715,47354,2821
24.226570275093806,47353,2822
24.227594048155378,47352,2823
24.227959271305387,47351,2824
24.22807650056553,47350,2825
24.22895130562663,47349,2826
24.230100918809093,47348,2827
24.23055446264166,47347,2828
24.232619155797423,47348,2827
24.232898721091445,47347,2828
24.234778425241473,47346,2829
24.23507045217319,47345,2830
24.235618319938354,47344,2831
24.23620536756852,47343,2832
24.23785002020284,47342,2833
24.239750171374702,47341,2834
24.23979487598635,47340,2835
24.24120879754264,47339,2836
24.24296783230245,47338,2837
24.243145020239407,47337,2838
24.244433178045416,47336,2839
24.246129708594477,47335,2840
24.24655164231653,47334,2841
24.24810432973185,47333,2842
24.249421565991856,47332,2843
24.24991160140386,47331,2844
24.251120817946436,47330,2845
24.251507305889337,47329,2846
24.255549313782087,47328,2847
24.255803789886205,47327,2848
24.257232117624813,47326,2849
24.25951801128254,47325,2850
24.26088608685614,47324,2851
24.263613969131807,47323,2852
24.264195420156515,47322,2853
24.265456914756268,47321,2854
24.265923031096065,47320,2855
24.270312421981878,47319,2856
24.270575277250828,47318,2857
24.27111042297775,47317,2858
24.27354752299873,47316,2859
24.274672555245846,47315,2860
24.277380353393728,47314,2861
24.278646020661178,47313,2862
24.282839434534107,47312,2863
24.283269209701103,47311,2864
24.287987577613755,47310,2865
24.289869235940834,47309,2866
24.291737749449396,47308,2867
24.29184461483783,47307,2868
24.293733508021646,47306,2869
24.29606027632939,47305,2870
24.296929349508417,47304,2871
24.297595979414417,47305,2870
24.297913389574664,47304,2871
24.301703120405584,47303,2872
24.301934555115082,47302,2873
24.302437498345956,47301,2874
24.304020578506744,47300,2875
24.306453857103076,47299,2876
24.30648129913069,47298,2877
24.307080020461814,47297,2878
24.30830487291157,47296,2879
24.309663730891522,47295,2880
24.309718378867004,47296,2879
24.310266449325294,47297,2878
24.31048359160496,47296,2879
24.31476232102839,47295,2880
24.315282798838286,47294,2881
24.317369094345388,47293,2882
24.32007871217668,47292,2883
24.321020423088207,47291,2884
