t,S,I
29.888755723287137,49577,598
29.890284882968892,49576,599
29.89058840056379,49575,600
29.893375761713465,49574,601
29.904975387383228,49573,602
29.916707425885384,49572,603
29.945589362369702,49571,604
29.978461590527395,49570,605
29.98041391330743,49569,606
30.010705508041454,49568,607
30.019952567501765,49567,608
30.04595212895609,49566,609
30.06096014437569,49565,610
30.0667061521067,49564,611
30.071220959468196,49563,612
30.073572538797986,49562,613
30.0906125123593,49561,614
30.116887924814126,49560,615
30.126256985688077,49559,616
30.127322019619584,49558,617
30.12767768253806,49557,618
30.12844861774597,49556,619
30.12872621600287,49555,620
30.148954194083093,49554,621
30.148969317903767,49555,620
30.151116447637477,49554,621
30.159883584646114,49553,622
30.160863815779077,49554,621
30.16287795915903,49553,622
30.167720423233835,49552,623
30.182245422810237,49551,624
30.197183392499745,49552,623
30.20333047778172,49551,624
30.205991508330833,49550,625
30.22771931807511,49551,624
30.234489215661064,49550,625
30.264204661713407,49549,626
30.26792201966833,49548,627
30.317894896104317,49547,628
30.317994622722388,49546,629
30.329877704971977,49545,630
30.366993501711555,49544,631
30.37325866070517,49543,632
30.374964972663097,49542,633
30.377210152323745,49541,634
30.405008327694073,49540,635
30.420184289904178,49541,634
30.43629617252141,49540,635
30.443813868014093,49539,636
30.44488840284225,49538,637
30.462572273992507,49537,638
30.480686711206467,49536,639
30.481641484648325,49535,640
30.490075464687784,49534,641
30.513749589745085,49533,642
30.51426268982831,49532,643
30.52517392114125,49531,644
30.538457729756576,49530,645
30.540212288568952,49529,646
30.55641876094034,49528,647
30.557999567235775,49527,648
30.56149810580484,49526,649
30.56846277720096,49525,650
30.5799467402851,49524,651
30.583864535370292,49523,652
30.58934069055975,49522,653
30.592908594169796,49521,654
30.609754935059318,49520,655
30.612172039751204,49519,656
30.62195633306022,49518,657
30.631201496643513,49517,658
30.641610441705204,49516,659
30.655777368213176,49515,660
30.66423767320574,49514,661
30.6780308005527,49513,662
30.679678962764264,49512,663
30.705039463286283,49511,664
30.711242768352065,49510,665
30.71361884185346,49509,666
30.74833571149987,49508,667
30.75815437971564,49507,668
30.760399675087662,49506,669
30.78509161629814,49505,670
30.799077414105923,49504,671
30.800736718562945,49503,672
30.806077779662942,49502,673
30.808370932668545,49501,674
30.80842966478811,49500,675
30.820658976234583,49499,676
30.82270537770389,49498,677
30.82423089838495,49497,678
30.835182305455287,49496,679
30.83917602972663,49495,680
30.839561168901763,49494,681
30.84988087099973,49495,680
30.851477874219533,49494,681
30.873142621596255,49493,682
30.89345667784269,49492,683
30.912829470847104,49491,684
30.915685304902063,49490,685
30.928808762771318,49489,686
30.964832594352963,49488,687
30.97379542301161,49487,688
30.991207343872556,49486,689
31.007981768778976,49485,690
31.056306107139388,49484,691
31.068964844776115,49483,692
31.087506818487732,49482,693
31.090684706272874,49483,692
31.10098179743671,49482,693
31.106155291509136,49481,694
31.114467636209728,49480,695
31.134176377847552,49479,696
31.173891419539707,49478,697
31.18034042392955,49477,698
31.18727918714001,49476,699
31.19079304165828,49475,700
31.200309574191394,49474,701
31.214089023012278,49475,700
31.228743045957003,49474,701
31.25553851095562,49473,702
31.273951050672217,49472,703
31.28793881510445,49471,704
31.307740835696887,49472,703
31.330365317181265,49471,704
31.368693503869082,49470,705
31.372783395178555,49469,706
31.378189494570936,49468,707
31.38821408561629,49469,706
31.40229621645074,49468,707
31.407868371839402,49467,708
31.43736738302495,49466,709
31.443072988156015,49465,710
31.465437417108458,49464,711
31.481610543762642,49463,712
31.563043225473784,49462,713
31.5676244883593,49461,714
31.574581462817164,49460,715
31.589166429836283,49459,716
31.59145792355843,49458,717
31.595668791344536,49457,718
31.607927772656623,49456,719
31.62006067326044,49455,720
31.621919996280962,49454,721
31.624192611754737,49453,722
31.626798022519434,49452,723
31.628073986652524,49451,724
31.634476113942277,49450,725
31.65984728468707,49449,726
31.666440444937415,49450,725
31.673787309516662,49449,726
31.674564862482715,49448,727
31.67617147030618,49447,728
31.676746428507812,49446,729
31.67738367420569,49445,730
31.681160337465094,49444,731
31.69384167538502,49443,732
31.698165585947386,49442,733
31.698913464250424,49441,734
31.7015772527047,49440,735
31.70803230284979,49439,736
31.732812026741865,49438,737
31.760239009277548,49437,738
31.776020114062195,49436,739
31.779537510026064,49435,740
31.781909649270307,49434,741
31.80098819544332,49433,742
31.81923393845177,49432,743
31.831827282362006,49431,744
31.83597637354216,49430,745
31.838281755434682,49429,746
31.838576692482846,49428,747
31.858723200447105,49427,748
31.867890638281832,49426,749
31.89309532563915,49425,750
31.893659329831458,49424,751
31.896934284973778,49423,752
31.91471734841168,49422,753
31.934419306935695,49421,754
31.951980438451386,49420,755
31.95783650155941,49419,756
31.972985342348508,49420,755
31.987552141093555,49419,756
31.99162582483429,49418,757
31.996754174324234,49417,758
32.016075492680336,49416,759
32.019137542016196,49415,760
32.0446856183225,49414,761
32.05979391229081,49413,762
32.0654282896097,49412,763
32.06649794448184,49411,764
32.06976740143135,49410,765
32.07223903481827,49409,766
32.07249781063651,49408,767
32.08018276769467,49407,768
32.092903466460164,49406,769
32.093077364713906,49405,770
32.096792092134926,49404,771
32.10356510381333,49403,772
32.1103651977484,49402,773
32.11102339581805,49401,774
32.11536616667143,49400,775
32.12601987780818,49399,776
32.12746205856317,49398,777
32.1449161293282,49397,778
32.171251202309236,49396,779
32.184653765011895,49395,780
32.19654614885065,49394,781
32.204499865763715,49393,782
32.209698992362036,49392,783
32.214713693772865,49391,784
32.235628396012665,49390,785
32.24467461742298,49389,786
32.24874371901327,49390,785
32.2647069637181,49389,786
32.26533736816748,49388,787
32.267957388118425,49387,788
32.28684043622892,49386,789
32.29233758174233,49385,790
32.29558769061556,49384,791
32.32516810406847,49383,792
32.3507149979193,49382,793
32.36817908119009,49381,794
32.37950139259213,49380,795
32.3890896375831,49379,796
32.395611074680744,49378,797
32.401248436813226,49377,798
32.40778657035367,49376,799
32.41018124387609,49375,800
32.41694920051765,49374,801
32.45956256551922,49373,802
32.47367646006427,49372,803
32.48192135933918,49371,804
32.49245804602523,49370,805
32.510913763768606,49369,806
32.51977866864395,49368,807
32.536967530781844,49367,808
32.542501999158624,49366,809
32.55537816493386,49365,810
32.56282037036815,49364,811
32.59178894465373,49363,812
32.60887603154014,49362,813
32.613169137896286,49361,814
32.61367192242916,49360,815
32.619323209433716,49359,816
32.623776587840204,49358,817
32.62648908272246,49357,818
32.63718133371376,49356,819
32.64022654395566,49357,818
32.64643525347294,49356,819
32.658214783056884,49355,820
32.66267639769362,49354,821
32.67300876624718,49353,822
32.68840005076448,49352,823
32.69494145389378,49351,824
32.69825840183899,49352,823
32.7151539657142,49351,824
32.72595469516987,49350,825
32.729509132615235,49349,826
32.73960010092107,49348,827
32.75419891945008,49347,828
32.76979765400419,49346,829
32.77468699623839,49345,830
32.781731263020355,49344,831
32.79110584021492,49343,832
32.793747489857004,49342,833
32.80478651088078,49341,834
32.818405412311556,49340,835
32.820519639916604,49339,836
32.82402257697332,49338,837
32.82864209481384,49339,836
32.84429203268602,49340,835
32.85096649512308,49341,834
32.8660230023619,49340,835
32.914959980731815,49339,836
32.91864136615589,49338,837
32.92101360998943,49337,838
32.92324293066098,49336,839
32.92955949124769,49335,840
32.93841566897364,49334,841
32.94531536212798,49333,842
32.94568196765896,49332,843
32.94927509275938,49331,844
32.9540945037852,49330,845
32.96047349454903,49329,846
32.972701799293546,49328,847
32.99709741288927,49327,848
33.00901554384127,49326,849
33.01464689119584,49325,850
33.02223305685667,49324,851
33.022619944822594,49323,852
33.031253559985196,49322,853
33.03853930055445,49321,854
33.04233384361222,49320,855
33.0707029011753,49319,856
33.07696556781251,49318,857
33.0832104200999,49317,858
33.08806529670624,49316,859
33.09146016649007,49315,860
33.1020362935897,49314,861
33.104095603324716,49313,862
33.107679116270226,49312,863
33.13957832348604,49311,864
33.17324626408118,49310,865
33.180562572063984,49309,866
33.18225286484798,49310,865
33.18818122206817,49309,866
33.18904020574666,49308,867
33.193824107539164,49307,868
33.196650959261525,49306,869
33.2007801960298,49305,870
33.21584415214569,49304,871
33.222522576252565,49303,872
33.22711293070121,49302,873
33.241798346002305,49301,874
33.24193128608388,49300,875
33.24432011441434,49299,876
33.245288307465806,49298,877
33.263085511735916,49297,878
33.264689936562476,49296,879
33.28045849185021,49295,880
33.28086861809947,49294,881
33.28914111444771,49293,882
33.290994234763005,49292,883
33.29426079737215,49291,884
33.303246781982686,49290,885
33.306558157241966,49289,886
33.31228128033173,49288,887
33.312370397669135,49287,888
33.31282123770611,49286,889
33.317289761241305,49285,890
33.33069649554033,49284,891
33.405962372355106,49283,892
33.41604907435888,49282,893
