t,S,I
21.078004251103827,49471,704
21.078019314720216,49470,705
21.07834003391074,49469,706
21.080609261504776,49468,707
21.081239918631745,49467,708
21.084074913017517,49466,709
21.08454907101916,49465,710
21.08648808408401,49464,711
21.086687982725365,49463,712
21.09131998335259,49462,713
21.0925746189476,49461,714
21.09435165507019,49460,715
21.09896077857358,49459,716
21.10211957640279,49458,717
21.103164739980173,49457,718
21.10648998248103,49456,719
21.10794031136583,49455,720
21.108816367395196,49454,721
21.108931240566438,49453,722
21.108994871114245,49452,723
21.10998849146005,49451,724
21.11051501343979,49450,725
21.11052257325319,49449,726
21.11483020957304,49448,727
21.123716172688404,49447,728
21.125650870990437,49446,729
21.12583928261114,49445,730
21.126948551793017,49444,731
21.12752711346937,49443,732
21.128391895862162,49442,733
21.12866167208654,49441,734
21.131085113187726,49440,735
21.13282696445291,49439,736
21.133401300099468,49438,737
21.13812951363305,49437,738
21.143307693096524,49436,739
21.144980937466993,49435,740
21.14571289408793,49434,741
21.15190541211078,49433,742
21.153695459168347,49432,743
21.154124541946413,49431,744
21.154525442280175,49430,745
21.15478467593661,49429,746
21.15546416108021,49428,747
21.155474247704255,49427,748
21.15797090956152,49426,749
21.158118386526723,49425,750
21.158790339962565,49424,751
21.16216042825329,49423,752
21.164443049745408,49422,753
21.16565127908024,49421,754
21.17195431498015,49420,755
21.172435689079215,49419,756
21.17691223045419,49420,755
21.17720510502098,49419,756
21.17882360802584,49418,757
21.178889782600887,49417,758
21.18027520716204,49416,759
21.18045552637038,49415,760
21.18106840876597,49414,761
21.183481821540212,49413,762
21.184182922131427,49412,763
21.185924510727453,49411,764
21.185995118853267,49410,765
21.1861142671452,49409,766
21.18951924269564,49408,767
21.190004643893094,49407,768
21.193014673178695,49406,769
21.193099714907984,49405,770
21.194316274135332,49404,771
21.194503131586025,49403,772
21.196924711136937,49402,773
21.20376688999028,49401,774
21.204015782808433,49400,775
21.20422130094252,49399,776
21.205766765724064,49398,777
21.207024042275837,49397,778
21.207576130637115,49396,779
